isin,ticker,gvkeyiid,ls_weight,country,figi,bbg_ticker,exch,mtd_local,mtd_usd,contrib_local,contrib_usd,missing_px
FR0000121964,LI,01593601W,0.0001945222311055,FRA,BBG000BDX8X8,,FP,-0.012813667912440097,-0.019781797024078673,-2.4925432709728024e-06,-3.847999292399924e-06,False
NL0015435975,CPR,24693901W,-0.000139383219577,ITA,BBG000G00T43,,IM,0.03470790378006883,0.027405344404526577,-4.837699373634722e-06,-3.819845136719436e-06,False
BMG0112X1056,AGN,01559801W,-0.0002022180200424,NLD,BBG000JN9C93,,,0.026095166163142114,0.018856720564682794,-5.27691283418803e-06,-3.8131686970829614e-06,False
HK0066009694,66,24301101W,-0.0002679200199254,HKG,BBG000MKLHP2,,HK,0.014836523491162268,0.014027447085990463,-3.97500166937586e-06,-3.7582339027810586e-06,False
IE00BD1RP616,BIRG,06359001W,-5.665629781693403e-05,IRL,BBG00GD6SG64,,ID,0.07189886752699515,0.06433273014078056,-4.073523651309724e-06,-3.6448543182325115e-06,False
US6668071029,NOC,00798501,0.0002181164758607,USA,BBG000BQ2C28,,US,-0.016528026264824747,-0.016528026264824747,-3.6050348418166624e-06,-3.6050348418166624e-06,False
US98956P1021,ZBH,14455901,0.0001089541582477,USA,BBG000BKPL53,,US,-0.032586965213914465,-0.032586965213914465,-3.550485364729132e-06,-3.550485364729132e-06,False
US78410G1040,SBAC,12138201,6.890437136733569e-05,USA,BBG000D2M0Z7,,US,-0.05082779711061891,-0.05082779711061891,-3.5022574078936774e-06,-3.5022574078936774e-06,False
AU000000MQG1,MQG,21285601W,7.083260461313089e-05,AUS,BBG000GYHHY4,,AU,-0.04297857057344667,-0.04805211094731732,-3.0442840962664903e-06,-3.4036561755576256e-06,False
US5738741041,MRVL,13731001,-3.977151266052212e-05,USA,BBG00ZXBJ153,,US,0.08527827648114905,0.08527827648114905,-3.3916460527375256e-06,-3.3916460527375256e-06,False
ES0125220311,ANA,10271201W,0.0001525759963165,ESP,BBG000BMJCK9,,SM,-0.015267175572518998,-0.022218072422161006,-2.3294045239160175e-06,-3.3899445360433682e-06,False
FI0009005961,STERV,10102005W,-0.0001285131920369,FIN,BBG000G1VQF1,,FH,0.03358024691358019,0.026285026368344067,-4.315504720251449e-06,-3.377972641369981e-06,False
CH0025238863,KNIN,21144701W,0.0005220148043642,CHE,BBG000HXJ2N8,,SW,0.006950880444856367,-0.006448934044888888,3.62846249558064e-06,-3.366439043800302e-06,False
GB00BKFB1C65,MNG,33375401W,0.0001198260118433,GBR,BBG00K9ZPS36,,LN,-0.02110541310541314,-0.027757608665913258,-2.528977480726974e-06,-3.326083544743409e-06,False
NL0012059018,EXO,01633102W,0.0001055946754116,NLD,BBG0192TYHP1,,,-0.024606971975393188,-0.03149201749716035,-2.5983652186039813e-06,-3.325389365669075e-06,False
GB00B39J2M42,UU.,10270403W,6.010847641747313e-05,GBR,BBG000BBFLJ9,,LN,-0.048218029350104774,-0.054686665169618065,-2.8983122800878e-06,-3.2871321236982364e-06,False
US5024311095,LHX,00549201,6.0942479745912376e-05,USA,BBG000BLGFJ9,,US,-0.053663098591549274,-0.053663098591549274,-3.2703622990183906e-06,-3.2703622990183906e-06,False
NL0000235190,AIR,22083302W,0.0002744578205852,NLD,BBG000CSHL18,,FP,-0.004867166903265052,-0.011891484670675467,-1.335832020694543e-06,-3.2637109662359033e-06,False
JP3566800003,9022,21290101W,0.0001888934988762,JPN,BBG000JD6QG9,,JP,-0.04527162977867205,-0.017205760688840832,-8.551516548721331e-06,-3.250056337341722e-06,False
US7595091023,RS,03067101,-0.0001200536731818,USA,BBG000CJ2181,,US,0.02668923317276395,0.02668923317276395,-3.2041404767958584e-06,-3.2041404767958584e-06,False
CA3518581051,FNV,17899701C,0.0003600930128349,CAN,BBG000TRN6Z1,,CN,-0.0031761704928823242,-0.00889687379241999,-1.1437168020593053e-06,-3.203702088724377e-06,False
SE0000115446,VOLV B,01121704W,5.426312120248324e-05,SWE,BBG000BCH216,,SS,-0.03812824956672445,-0.05841625075499901,-2.068957827477698e-06,-3.1698480949131645e-06,False
CA59162N1096,MRU,02189401C,-8.398651048010921e-05,CAN,BBG000BZNSD8,,CN,0.04311860940695289,0.03713226789891877,-3.6213815408447846e-06,-3.118609607042764e-06,False
CA8029121057,SAP,06561301C,0.0001680746513139,CAN,BBG000BHGZT3,,CN,-0.012744712247909296,-0.01841034734536351,-2.1420630671633454e-06,-3.0943127106397563e-06,False
JP3818000006,6702,01846701W,-6.495501967305048e-05,JPN,BBG000BGJWM6,,JP,0.016800206771775628,0.04669061247534523,-1.0912577613720019e-06,-3.0327896518828254e-06,False
IE000IVNQZ81,TEL,17726702,0.0002031658699876,IRL,BBG01Q08MMR1,,US,-0.014859926918392219,-0.014859926918392219,-3.019029980327311e-06,-3.019029980327311e-06,False
ES0116870314,NTGY,22058601W,0.0009767893025281,ESP,BBG000BWYKD0,,SM,0.004073319755600657,-0.0030139949882653783,3.978775163047097e-06,-2.9440380624109278e-06,False
GB0005405286,HSBA,01550902W,0.0001455648553907,GBR,BBG000BS1MT4,,LN,-0.013478147081915859,-0.020182745729206752,-1.961944530913667e-06,-2.937898463459249e-06,False
IT0004810054,UNI,01586202W,0.0004370596552736,ITA,BBG000BGHJ38,,IM,0.0003543586109142627,-0.0067067949804732185,1.5487585232941938e-07,-2.9312695021563355e-06,False
US1713401024,CHD,00302601,6.758637252480134e-05,USA,BBG000BFJT36,,US,-0.04279414712367202,-0.04279414712367202,-2.8923011693816533e-06,-2.8923011693816533e-06,False
IL0010823792,TSEM,03125501W,-0.0003396037646875,ISR,BBG000N5KN81,,IT,0.020908199934661864,0.008199491534697678,-7.100503410650111e-06,-2.7845781937066186e-06,False
US4576693075,INSM,13618601,-0.0004454318711649,USA,BBG000BWM5P3,,US,0.00623871285503208,0.00623871285503208,-2.7789215406774552e-06,-2.7789215406774552e-06,False
SE0021921269,SAAB B,22250501W,3.729349678087565e-05,SWE,BBG000BP5GK8,,SS,-0.054352978353610304,-0.07429867503354948,-2.0270126232613698e-06,-2.7708573981870035e-06,False
CH0024638196,SCHP,10134303W,5.667239324027374e-05,CHE,BBG000BC8JQ2,,SW,-0.03574144486692021,-0.048573127503537816,-2.0255532184736655e-06,-2.752755382790451e-06,False
US74762E1029,PWR,06644601,-0.0001333262915508,USA,BBG000BBL8V7,,US,0.02007939514734214,0.02007939514734214,-2.677111291578257e-06,-2.677111291578257e-06,False
JP3726800000,2914,22352801W,-0.0004990812143109,JPN,BBG000DFT722,,JP,-0.023359769286229293,0.00535014359687791,1.1658422021393782e-05,-2.670156163067514e-06,False
US12503M1080,CBOE,18450001,2.6398041053381523e-05,USA,BBG000QH56C1,,US,-0.09916727562612104,-0.09916727562612104,-2.6178218131303444e-06,-2.6178218131303444e-06,False
AU0000030678,COL,32949801W,0.0002938284221829,AUS,BBG00MK2SRM0,,AU,-0.003618968386023269,-0.008901529549607878,-1.0633557707950134e-06,-2.6155223825757434e-06,False
US86800U3023,SMCI,17656701,0.0002255753632433,USA,BBG000MYZDJ3,,US,-0.011534334763948495,-0.011534334763948495,-2.6018617541475044e-06,-2.6018617541475044e-06,False
KYG9593A1040,1997,32596601W,9.072161466822666e-05,HKG,BBG00HMNRY94,,HK,-0.02785033200113296,-0.02864853131259315,-2.5266270881889664e-06,-2.5990410185517017e-06,False
AU000000WOW2,WOW,10089402W,8.568377498156992e-05,AUS,BBG000BF9Z06,,AU,-0.025093029025055946,-0.030261426078096676,-2.1500654525888967e-06,-2.5929132226970476e-06,False
JP3897700005,4188,01904502W,-0.0001082677234579,JPN,BBG000C02Z05,,JP,-0.005804311774461057,0.023421042527020486,6.284196220607826e-07,-2.5357429554111695e-06,False
US5324571083,LLY,00673001,0.0001536839075459,USA,BBG000BNBDC2,,US,-0.016347808045092727,-0.016347808045092727,-2.512395020180151e-06,-2.512395020180151e-06,False
US02043Q1076,ALNY,26426501,0.0004521734274142,USA,BBG000BFGNJ5,,US,-0.005525780049025597,-0.005525780049025597,-2.4986109039049102e-06,-2.4986109039049102e-06,False
HK0006000050,6,01659001W,-0.0002250064141919,HKG,BBG000BDWN57,,HK,0.011910299003322189,0.011102951325140387,-2.6798936706908863e-06,-2.498235264617043e-06,False
US1667641005,CVX,00299101,-9.501898363365856e-05,USA,BBG000K4ND22,,US,0.02619578926942867,0.02619578926942867,-2.4890972718626115e-06,-2.4890972718626115e-06,False
FR0000120628,CS,06312001W,-0.000134197917824,FRA,BBG000BC7ZT4,,FP,0.025754060324826078,0.01851355132599286,-3.456141271105349e-06,-2.4844800394759963e-06,False
IT0000072170,FBK,31791101W,6.296292005154816e-05,ITA,BBG002004KQ7,,IM,-0.03246205733558172,-0.03929158295688129,-2.043905920729004e-06,-2.4739127964128887e-06,False
US20030N1019,CMCSA,00322601,2.2517074384792103e-05,USA,BBG000BFT2L4,,US,-0.10856498873027798,-0.10856498873027798,-2.4445659268237854e-06,-2.4445659268237854e-06,False
AU000000VCX7,VCX,27340701W,3.965757090180935e-05,AUS,BBG000HH1RP5,,AU,-0.05624583545643391,-0.06122794929842412,-2.2305732075450303e-06,-2.4281517404746427e-06,False
US90138F1021,TWLO,02736401,-0.0001751813738477,USA,BBG0029ZX840,,US,0.013792810762636387,0.013792810762636387,-2.4162435386199854e-06,-2.4162435386199854e-06,False
BE0003797140,GBLB,02140803W,-0.000476920250798,BEL,BBG000BSDBR7,,BB,0.012186865267433955,0.005042222111877326,-5.812162839786038e-06,-2.4047378341757554e-06,False
CA96467A2002,WCP,18523001C,-9.29072167758042e-05,CAN,BBG000DSZHQ9,,CN,0.0317355500310752,0.02581598859254175,-2.9484616262364833e-06,-2.3984916484489645e-06,False
NL0000009082,KPN,06144001W,-0.0001871442774763,NLD,BBG000BBDWM3,,,0.019845111326234344,0.012647547779856438,-3.713899020584864e-06,-2.3669161911082154e-06,False
JP3893600001,8031,00747101W,-3.6502862651580056e-05,JPN,BBG000BTXPK9,,JP,0.032940706727889735,0.06330551286477504,-1.2024300933341381e-06,-2.3108324411907173e-06,False
FI0009000681,NOKIA,02367102W,-0.0004417843466135,FIN,BBG000BBWYN7,,FH,0.012373968835930338,0.005228161257362363,-5.466625737197296e-06,-2.3097198050738463e-06,False
CA8911021050,TIH,01502001C,-0.0001743092135735,CAN,BBG000BCT053,,CN,0.019047737940677267,0.013199598332675144,-3.3201962207935727e-06,-2.300811604854686e-06,False
JP3902400005,6503,01904301W,4.6170382722449605e-05,JPN,BBG000BGHX91,,JP,-0.07609668755595345,-0.048936991439893385,-3.513413188369039e-06,-2.259439624065118e-06,False
JP3242800005,7751,00272101W,0.0001108558803117,JPN,BBG000BBZM32,,JP,-0.04834224598930481,-0.02036663216894996,-5.359022235389133e-06,-2.2577609380735358e-06,False
US0605051046,BAC,00764701,3.696268147195658e-05,USA,BBG000BCTLF6,,US,-0.06045205037132706,-0.06045205037132706,-2.2344698822020366e-06,-2.2344698822020366e-06,False
DE0008232125,LHA,10010301W,4.8834473315433146e-05,DEU,BBG000BC6K90,,GR,-0.037894201424211627,-0.044685576551538375,-1.8505433682603113e-06,-2.182196595690846e-06,False
US7445731067,PEG,00881001,6.921335202805656e-05,USA,BBG000BQZMH4,,US,-0.031234147006682145,-0.031234147006682145,-2.1618200120695604e-06,-2.1618200120695604e-06,False
DE000KBX1006,KBX,32874501W,8.317968522832169e-05,DEU,BBG000FMSMX9,,GR,-0.01904761904761909,-0.025971872092212966,-1.5843749567299404e-06,-2.1603321454205073e-06,False
GB0002634946,BA.,06347701W,0.0001524857927364,GBR,BBG000BD5T18,,LN,-0.007338551859099818,-0.014085117871109998,-1.1190248977720176e-06,-2.1477803643618427e-06,False
US4592001014,IBM,00606601,-0.0001359859789019,USA,BBG000BLNNH6,,US,0.015478684739385073,0.015478684739385073,-2.1048840963991802e-06,-2.1048840963991802e-06,False
DK0060738599,DEMANT,20454401W,-7.229626026772634e-05,DNK,BBG000J93ZS8,,DC,0.03603603603603589,0.028602751625508516,-2.6052706402784164e-06,-2.0678719758908964e-06,False
HK0002007356,2,10066501W,0.0002569258040439,HKG,BBG000BDV4B3,,HK,-0.007153748411690031,-0.00794616765238465,-1.8379825626012338e-06,-2.0415755131565555e-06,False
DE0007664039,VOW3,10073702W,-0.0002352387127115,DEU,BBG000BFCPY7,,GR,0.01578266494178515,0.008612528746013037,-3.71269378406246e-06,-2.0260001754028964e-06,False
SG9999000020,FLEX,03017001,0.0001638723321868,USA,BBG000BP5YT0,,US,-0.012356979405034219,-0.012356979405034219,-2.024967033887214e-06,-2.024967033887214e-06,False
JP3266400005,6326,00650601W,0.0003157539224996,JPN,BBG000BGGYY2,,JP,-0.034782608695652195,-0.006408437858191007,-1.0982745130420875e-05,-2.023489390818746e-06,False
JP3854600008,7267,00569101W,-0.0001438515474735,JPN,BBG000C27673,,JP,-0.014912280701754432,0.014046234354164522,2.145154655306586e-06,-2.0205725480220044e-06,False
IT0000066123,BPE,20064701W,0.000628653354959,ITA,BBG000BJ5F24,,IM,0.003928721762312293,-0.0031578241752002745,2.469804116578058e-06,-1.9851767621102895e-06,False
CA0636711016,BMO,01558001C,-0.0001162815083623,CAN,BBG000BXSQ97,,CN,0.02285811039620711,0.016988004446887084,-2.657975555182934e-06,-1.97539078114949e-06,False
IE0004906560,KRZ,10080103W,-0.0008211032157861,IRL,BBG000BGY1M7,,ID,0.00952380952380949,0.002397861098472287,-7.820030626534259e-06,-1.968891458963985e-06,False
US4824801009,KLAC,00630401,4.155866309886808e-05,USA,BBG000BMTFR4,,US,-0.04611000284981459,-0.04611000284981459,-1.9162700739232917e-06,-1.9162700739232917e-06,False
JP3756100008,9843,22181201W,-4.740733622976233e-05,JPN,BBG000BC0KD1,,JP,0.01049868766404205,0.04020393772481179,-4.977148160604995e-07,-1.9059615934805785e-06,False
US89832Q1094,TFC,01185601,8.221567756376541e-05,USA,BBG000BYYLS8,,US,-0.022993142396127486,-0.022993142396127486,-1.890396781417762e-06,-1.890396781417762e-06,False
US35137L1052,FOXA,03463601,0.0001394691582109,USA,BBG00JHNJW99,,US,-0.013449146250927968,-0.013449146250927968,-1.8757411062722054e-06,-1.8757411062722054e-06,False
GB0009895292,AZN,02827201W,-0.0002674302008201,GBR,BBG000C0YGB0,,LN,0.013868003341687585,0.006977503841848254,-3.7087229186413285e-06,-1.8659952536484978e-06,False
AU000000BXB1,BXB,10046101W,8.306663008548672e-05,AUS,BBG000Q8XH27,,AU,-0.017253700867789767,-0.02246172405713953,-1.433206787590334e-06,-1.8658197233366874e-06,False
JP3362700001,9104,10057401W,-3.683707046105407e-05,JPN,BBG000BKGQW2,,JP,0.02041107622038263,0.05040768998467238,-7.518842529161802e-07,-1.856871627744346e-06,False
JP3305990008,7186,01557901W,0.0002977306876717,JPN,BBG00B0HC6V6,,JP,-0.034350166623942524,-0.005963949419814485,-1.0227098730583885e-05,-1.7756507620006028e-06,False
IE00BY7QL619,JCI,00626801,-0.0001070587263157,IRL,BBG000BVWLJ6,,US,0.0161313657407407,0.0161313657407407,-1.7270034699364177e-06,-1.7270034699364177e-06,False
GB00BGXQNP29,PHNX,28815303W,0.0004753669589419,GBR,BBG00MH6HCQ6,,LN,0.0031914893617022155,-0.003626781759684672,1.5171285923678078e-06,-1.7240522158472554e-06,False
US5404241086,L,00678101,-0.0003635694235778,USA,BBG000C45984,,US,0.004617231507987762,0.004617231507987762,-1.678684197884367e-06,-1.678684197884367e-06,False
US7433151039,PGR,01334101,0.0003314500912574,USA,BBG000BR37X2,,US,-0.004998165810711663,-0.004998165810711663,-1.6566425140799976e-06,-1.6566425140799976e-06,False
BE0974293251,ABI,24163701W,-0.0004147798087068,BEL,BBG00DQ4YZ36,,BB,0.011130638547158789,0.0039933999723653635,-4.6167641273750564e-06,-1.6563816766274457e-06,False
CA25675T1075,DOL,18368301C,0.0001896883468418,CAN,BBG000P87B57,,CN,-0.0029131204660992616,-0.008635285975416851,-5.525850053653828e-07,-1.6380131211830028e-06,False
US87612G1013,TRGP,18553201,5.391559438491725e-05,USA,BBG0015XMW40,,US,-0.03024008172995063,-0.03024008172995063,-1.6304119807187648e-06,-1.6304119807187648e-06,False
NO0010208051,YAR,26435101W,0.0002780643775271,NOR,BBG000KDG6T6,,NO,-0.004824561403508731,-0.005803555971319652,-1.3415386635079273e-06,-1.613762178608683e-06,False
CA3039011026,FFH,01642801C,-9.116918462451498e-05,CAN,BBG000BYQVJ5,,CN,0.02323626113468724,0.01736402859991859,-2.1184309813717432e-06,-1.5830643292513365e-06,False
CA1363851017,CNQ,01505501C,-0.0001346795114884,CAN,BBG0014LGC02,,CN,0.01758382501079292,0.01174340194055934,-2.3681809625511e-06,-1.5815956365664604e-06,False
HK2388011192,2388,03164801W,9.569475656108609e-05,HKG,BBG000F6F0Z4,,HK,-0.01565464895635682,-0.01644172217148543,-1.4980678209278264e-06,-1.5733866006453099e-06,False
CH0130293662,BKW,10289002W,5.804491492717733e-05,CHE,BBG0025BSRJ5,,SW,-0.013578274760383424,-0.026704877570932983,-7.88149803324295e-07,-1.550082346745491e-06,False
US0236081024,AEE,01086001,7.184371690233618e-05,USA,BBG000B9X8C0,,US,-0.02118573719460437,-0.02118573719460437,-1.5220621053764503e-06,-1.5220621053764503e-06,False
US6092071058,MDLZ,14295301,-0.0003212956062585,USA,BBG000D4LWF6,,US,0.004672144353149665,0.004672144353149665,-1.501139452472449e-06,-1.501139452472449e-06,False
US25179M1036,DVN,01493401,-0.0003131705304964,USA,BBG000BBVJZ8,,US,0.0047825190682333485,0.0047825190682333485,-1.4977440337077863e-06,-1.4977440337077863e-06,False
SG1S04926220,O39,01575301W,0.000119149532162,SGP,BBG000BFDMS0,,SP,-0.010786802030456899,-0.01249560368999647,-1.285242415453051e-06,-1.4888453337448402e-06,False
NZMELE0002S7,MEL,27004501W,6.916485531649748e-05,NZL,BBG005GS6PW2,,NZ,0.006907775768535185,-0.02048753364434308,4.777753115895432e-07,-1.4170173003028636e-06,False
CA13321L1085,CCO,02437001C,1.827559817051899e-05,CAN,BBG000BXYMJ8,,CN,-0.07031135798859811,-0.07564680927750822,-1.2849821254231294e-06,-1.3824906892376282e-06,False
CH0011075394,ZURN,22042601W,-0.0003101420458739,CHE,BBG000DM6PM0,,SW,0.017887276409044972,0.0043419269705518015,-5.547596500613155e-06,-1.3466141136820007e-06,False
US35137L2043,FOX,03463602,0.000101816290092,USA,BBG00JHNKJY8,,US,-0.013042178678179916,-0.013042178678179916,-1.3279062477292635e-06,-1.3279062477292635e-06,False
US2473617023,DAL,00385103,0.0007935483734924,USA,BBG000R7Z112,,US,-0.0016666666666665941,-0.0016666666666665941,-1.3225806224872759e-06,-1.3225806224872759e-06,False
ES0178430E18,TEF,01368301W,-0.0001602126283882,ESP,BBG000C20331,,SM,0.015338263489454995,0.008169530128236957,-2.457383508556349e-06,-1.3088618945414314e-06,False
IL0007670123,PHOE,22489301W,0.0004100048773947,ISR,BBG000G2KGR0,,IT,0.009401970181043717,-0.0031634321008732202,3.854853631347455e-06,-1.297022590664983e-06,False
US7427181091,PG,00876201,-9.814275367442282e-05,USA,BBG000BR2TH3,,US,0.013092613009922927,0.013092613009922927,-1.2849450935874093e-06,-1.2849450935874093e-06,False
FR0010208488,ENGI,22094203W,4.470964905860377e-05,FRA,BBG000BJNP59,,FP,-0.021544715447154528,-0.02845143541389794,-9.632566667097584e-07,-1.272053692568908e-06,False
SE0015811963,IVSB.F,01569902,2.690503882230384e-05,SWE,BBG000BG97J6,,SS,-0.02602275478092475,-0.04656589632522157,-7.001432276440732e-07,-1.252857248425462e-06,False
SE0015988019,NIBE B,23424601W,5.33557830901691e-05,SWE,BBG000BWPKS4,,SS,-0.0018713450292396905,-0.022923251878184447,-9.984707946697907e-08,-1.2230880549337207e-06,False
JP3511800009,8331,01574801W,0.0003314370559831,JPN,BBG000BHLL18,,JP,-0.032092198581560316,-0.00363866566404214,-1.0636543817897368e-05,-1.2059886353969185e-06,False
NL0009538784,NXPI,18472501,5.733191284881152e-05,NLD,BBG000BND699,,US,-0.020681980056979965,-0.020681980056979965,-1.1857374781676333e-06,-1.1857374781676333e-06,False
NO0013536151,KOG,21178701W,0.0003695926749932,NOR,BBG000BL6J84,,NO,-0.002204724409448744,-0.003186126519942434,-8.148499921109644e-07,-1.1775690233722993e-06,False
US5949181045,MSFT,01214101,3.452951752156283e-05,USA,BBG000BPH459,,US,-0.03349169114313311,-0.03349169114313311,-1.1564519361535853e-06,-1.1564519361535853e-06,False
ES0113900J37,SAN,01414001W,0.0002258621718667,ESP,BBG000K65GY5,,SM,0.00205306380290593,-0.0050204700046289075,4.637094495052399e-07,-1.1339342590371065e-06,False
JP3933800009,4689,21450901W,-4.2952387622857096e-05,JPN,BBG000BV9DT9,,JP,-0.003057553956834602,0.026249583567875545,1.3132924273176031e-07,-1.1274822883459705e-06,False
LU2598331598,TEN,15193303W,-8.499316950635912e-05,LUX,BBG000R58YM1,,GR,0.02045075125208684,0.01324766933495436,-1.738174167701003e-06,-1.1259614053499717e-06,False
CH0114405324,GRMN,14145901,4.111143379484978e-05,CHE,BBG006TLQ3B1,,SW,-0.014772722377077052,-0.027305931917080195,-6.073277979748991e-07,-1.122586012215718e-06,False
NL0015000IY2,UMG,35036601W,-0.000270799207429,NLD,BBG012J94349,,,0.011262798634812166,0.004124235923451902,-3.0499569437395574e-06,-1.116839819320985e-06,False
US79589L1061,IOT,04029201,0.0002383019337582,USA,BBG0099PW5P1,,US,-0.0046511627906977715,-0.0046511627906977715,-1.108381087247465e-06,-1.108381087247465e-06,False
SG1L01001701,D05,01574301W,0.0001167398576651,SGP,BBG000BFDGH5,,SP,-0.007751937984496249,-0.009466093410001042,-9.049601369387743e-07,-1.1050703973280627e-06,False
US4601461035,IP,00610401,1.0739699398816638e-05,USA,BBG000BM5SR2,,US,-0.10203005536514631,-0.10203005536514631,-1.09577212426629e-06,-1.09577212426629e-06,False
US74251V1026,PFG,14570101,-1.550834013957583e-05,USA,BBG000NSCNT7,,US,0.06632806826434279,0.06632806826434279,-1.028638243444433e-06,-1.028638243444433e-06,False
FR0013326246,URW,01638302W,2.5372876976329908e-05,FRA,BBG00L1BBGV5,,FP,-0.0334564860426928,-0.040279055673762554,-8.48887304421543e-07,-1.0219955243331205e-06,False
US8740541094,TTWO,06463001,2.8258186078435693e-05,USA,BBG000BS1YV5,,US,-0.03591260810195718,-0.03591260810195718,-1.014825162307043e-06,-1.014825162307043e-06,False
US31488V1070,FERG,10064401,2.2158803612050595e-05,USA,BBG01NMRD768,,US,-0.04525410894837645,-0.04525410894837645,-1.0027769128254152e-06,-1.0027769128254152e-06,False
JP3429800000,9202,10024701W,0.0003394698312531,JPN,BBG000BH20P9,,JP,-0.03142481079302406,-0.002951900003205221,-1.0667775217068474e-05,-1.0020809959641017e-06,False
US4781601046,JNJ,00626601,-0.0001862758919115,USA,BBG000BMHYD1,,US,0.005379290312486074,0.005379290312486074,-1.0020321008092348e-06,-1.0020321008092348e-06,False
US2600031080,DOV,00405801,3.240402677011456e-05,USA,BBG000BHB3M6,,US,-0.030222073887705037,-0.030222073887705037,-9.793168913055742e-07,-9.793168913055742e-07,False
GB00B1YW4409,III,21083501W,1.5109284149727043e-05,GBR,BBG000BZZ7W0,,LN,-0.05657708628005653,-0.06298886388190572,-8.548392729689975e-07,-9.517166426601924e-07,False
JP3866800000,6752,00711401W,-0.0003582804906096,JPN,BBG000C267K7,,JP,-0.026011560693641633,0.0026202711932761247,9.319434726839311e-06,-9.387920486571719e-07,False
HK0000093390,6823,30958701W,-6.274613144453439e-05,HKG,BBG00226B1S4,,HK,0.015561015561015523,0.014739869549586615,-9.76393527801925e-07,-9.248697922336516e-07,False
GB0007908733,SSE,10334201W,3.507682178213718e-05,GBR,BBG000C02Z87,,LN,-0.01959983666802778,-0.026262883418280092,-6.874999777634078e-07,-9.212184811480565e-07,False
US00217D1000,ASTS,03859801,-0.0003162337359389,USA,BBG00Q402TR2,,US,0.002876480541455173,0.002876480541455173,-9.096401879799193e-07,-9.096401879799193e-07,False
US31946M1036,FCNC.A,00469001,2.9936648149234424e-05,USA,BBG000BJCDS3,,US,-0.02995291945534273,-0.02995291945534273,-8.966900107769537e-07,-8.966900107769537e-07,False
US75513E1010,RTX,01098301,1.7070952236671165e-05,USA,BBG000BW8S60,,US,-0.05247195879266342,-0.05247195879266342,-8.957463023141348e-07,-8.957463023141348e-07,False
FI4000297767,NDA SE,21488101W,0.0003795014699805,FIN,BBG00LWMJDK8,,FH,0.004825432869713264,-0.0022674684252577126,1.8312588673484064e-06,-8.605076005196714e-07,False
US0010551028,AFL,00144901,-0.0001036997641727,USA,BBG000BBBNC6,,US,0.008286577470867584,0.008286577470867584,-8.593161295277773e-07,-8.593161295277773e-07,False
US3021301094,EXPD,00449401,0.0002662135523456,USA,BBG000BJ5GK2,,US,-0.0032164513577643827,-0.0032164513577643827,-8.562629418972847e-07,-8.562629418972847e-07,False
CH0024638212,SCHN,10134301W,1.9284130426223617e-05,CHE,BBG000BC8GG9,,SW,-0.0311284046692607,-0.04402148994341326,-6.002842156022916e-07,-8.489161536254726e-07,False
NL0000008977,HEIO,20649301W,4.562109774916838e-05,NLD,BBG000BC3676,,,-0.010980966325036645,-0.017962139848818004,-5.009637380948231e-07,-8.194525378271587e-07,False
US90384S3031,ULTA,17870401,6.50758324757154e-05,USA,BBG00FWQ4VD6,,US,-0.012250977471606861,-0.012250977471606861,-7.972425576060516e-07,-7.972425576060516e-07,False
CH0044328745,CB,02803401,-0.0001422478367988,CHE,BBG00LVD4WY8,,SW,0.026090881295225632,0.005245553778369327,-3.7113714244201193e-06,-7.461686777848088e-07,False
NL0009805522,NBIS,18711801,-4.9665647717016185e-05,NLD,BBG001NVJ6W4,,US,0.01478286157425357,0.01478286157425357,-7.342003951962931e-07,-7.342003951962931e-07,False
JP3493800001,7912,01782701W,0.0001566048910693,JPN,BBG000BMJDM5,,JP,-0.0330538535956143,-0.004628711813384867,-5.176395141761767e-06,-7.248789093263191e-07,False
US95040Q1040,WELL,00554301,9.778773760908258e-05,USA,BBG000BKY1G5,,US,-0.007365391127666765,-0.007365391127666765,-7.202449349805424e-07,-7.202449349805424e-07,False
CA8672241079,SU,01507001C,-1.6083936867857942e-05,CAN,BBG000BC1LY5,,CN,0.049731978817680655,0.04370775755589462,-7.998860076172241e-07,-7.0299281316465e-07,False
JP3783600004,9020,20172701W,-0.0001127268442549,JPN,BBG000BJ2DR5,,JP,-0.02289863166713213,0.005824909368994158,2.5812904855911247e-06,-6.566236512375123e-07,False
GB0030913577,BT.A,00241101W,0.0001417439762971,GBR,BBG000C05R19,,LN,0.00243546030199715,-0.0043790367558425025,3.45211827318812e-07,-6.207020821242693e-07,False
DE0006452907,NEM,22862301W,3.8035888364181294e-06,DEU,BBG000BSYWP0,,GR,-0.15149359886201985,-0.15748294517611716,-5.762193614203849e-07,-5.990003721981275e-07,False
JP3500610005,8308,25293801W,0.0001427409552093,JPN,BBG000C6HT37,,JP,-0.03260869565217395,-0.004170613960069902,-4.654596365520657e-06,-5.953174204696192e-07,False
JP3814000000,4901,00492501W,-0.0002634730136861,JPN,BBG000BTG7G3,,JP,-0.026548672566371723,0.002067361408123247,6.994858770427445e-06,-5.446939405765713e-07,False
US00206R1023,T,00989901,0.0004617270417683,USA,BBG000BSJK37,,US,-0.0011587485515643925,-0.0011587485515643925,-5.350255408671294e-07,-5.350255408671294e-07,False
DE000A2E4K43,DHER,32485901W,3.197954126565194e-05,DEU,BBG0028W9747,,GR,-0.008152173913043348,-0.015153251793660671,-2.6070278205694103e-07,-4.845940410441858e-07,False
